run,type,module,name,attrname,attrvalue,value
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[7],rbCount:mean,,,0.30848221038302
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[7],rbCount:mean,,"source ""rbCount""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[7],throughputBits:last,,,30942.521008403
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[7],throughputBits:last,,"source ""throughputBits""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[8],responseTime:mean,,,0.00051624788512718
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[8],responseTime:mean,,"source ""responseTime""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[8],rbCount:mean,,,0.30441505184787
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[8],rbCount:mean,,"source ""rbCount""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[8],throughputBits:last,,,31976.201680672
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[8],throughputBits:last,,"source ""throughputBits""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[9],responseTime:mean,,,0.00052122487162546
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[9],responseTime:mean,,"source ""responseTime""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[9],rbCount:mean,,,0.30144031192753
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[9],rbCount:mean,,"source ""rbCount""",
UniformCQI-5-20180915-18:13:04-15168,scalar,CellularNetwork.users[9],throughputBits:last,,,31463.932773109
UniformCQI-5-20180915-18:13:04-15168,attr,CellularNetwork.users[9],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[0],packetCount:mean,,,0.11666666666667
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[0],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[1],packetCount:mean,,,0.066666666666667
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[1],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[2],packetCount:mean,,,0.066666666666667
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[2],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[3],packetCount:mean,,,0.1
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[3],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[4],packetCount:mean,,,0.1
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[4],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[5],packetCount:mean,,,0.11666666666667
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[5],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[6],packetCount:mean,,,0.1
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[6],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[7],packetCount:mean,,,0.016666666666667
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[7],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[8],packetCount:mean,,,0.1
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[8],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.queue[9],packetCount:mean,,,0.033333333333333
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.queue[9],packetCount:mean,,"source ""packetCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,,2.6954841095108
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,"source ""framefilledRbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[0],responseTime:mean,,,0.00051335368256595
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[0],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[0],rbCount:mean,,,0.29673450866372
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[0],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[0],throughputBits:last,,,30962.285714286
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[0],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[1],responseTime:mean,,,0.00051140923274563
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[1],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[1],rbCount:mean,,,0.30296969798827
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[1],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[1],throughputBits:last,,,31331.899159664
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[1],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[2],responseTime:mean,,,0.00051202522953475
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[2],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[2],rbCount:mean,,,0.29738995983261
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[2],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[2],throughputBits:last,,,31288.470588235
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[2],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[3],responseTime:mean,,,0.00050875045127517
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[3],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[3],rbCount:mean,,,0.29839834624628
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[3],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[3],throughputBits:last,,,31463.798319328
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[3],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[4],responseTime:mean,,,0.00051908961182238
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[4],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[4],rbCount:mean,,,0.31406194853868
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[4],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[4],throughputBits:last,,,32002.016806723
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[4],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[5],responseTime:mean,,,0.00051137032247641
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[5],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[5],rbCount:mean,,,0.29498663888002
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[5],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[5],throughputBits:last,,,31697.075630252
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[5],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[6],responseTime:mean,,,0.00051824962074053
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[6],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[6],rbCount:mean,,,0.29160854439421
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[6],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[6],throughputBits:last,,,31084.638655462
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[6],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[7],responseTime:mean,,,0.00051565358154309
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[7],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[7],rbCount:mean,,,0.30530579317995
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[7],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[7],throughputBits:last,,,30658.957983193
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[7],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[8],responseTime:mean,,,0.00051569061080825
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[8],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[8],rbCount:mean,,,0.30755785617048
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[8],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[8],throughputBits:last,,,31332.840336134
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[8],throughputBits:last,,"source ""throughputBits""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[9],responseTime:mean,,,0.00050644647669493
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[9],responseTime:mean,,"source ""responseTime""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[9],rbCount:mean,,,0.30513772877767
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[9],rbCount:mean,,"source ""rbCount""",
UniformCQI-6-20180915-18:13:06-15173,scalar,CellularNetwork.users[9],throughputBits:last,,,31476.168067227
UniformCQI-6-20180915-18:13:06-15173,attr,CellularNetwork.users[9],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[0],packetCount:mean,,,0.18333333333333
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[0],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[1],packetCount:mean,,,0.033333333333333
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[1],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[2],packetCount:mean,,,0.016666666666667
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[2],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[3],packetCount:mean,,,0.1
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[3],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[4],packetCount:mean,,,0.066666666666667
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[4],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[5],packetCount:mean,,,0.13333333333333
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[5],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[6],packetCount:mean,,,0.13333333333333
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[6],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[7],packetCount:mean,,,0.066666666666667
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[7],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[8],packetCount:mean,,,0.066666666666667
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[8],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.queue[9],packetCount:mean,,,0.066666666666667
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.queue[9],packetCount:mean,,"source ""packetCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,,2.6425438227929
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,"source ""framefilledRbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[0],responseTime:mean,,,0.00052082787133939
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[0],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[0],rbCount:mean,,,0.2902136098553
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[0],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[0],throughputBits:last,,,30943.327731092
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[0],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[1],responseTime:mean,,,0.00051685189347431
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[1],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[1],rbCount:mean,,,0.29406228466748
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[1],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[1],throughputBits:last,,,30396.907563025
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[1],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[2],responseTime:mean,,,0.00051446677871043
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[2],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[2],rbCount:mean,,,0.30486882573402
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[2],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[2],throughputBits:last,,,31520.268907563
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[2],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[3],responseTime:mean,,,0.00051105642508915
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[3],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[3],rbCount:mean,,,0.29367573654224
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[3],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[3],throughputBits:last,,,30706.554621849
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[3],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[4],responseTime:mean,,,0.000518562745407
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[4],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[4],rbCount:mean,,,0.29935631333927
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[4],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[4],throughputBits:last,,,30636.907563025
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[4],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[5],responseTime:mean,,,0.00051990162682597
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[5],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[5],rbCount:mean,,,0.30866708122553
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[5],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[5],throughputBits:last,,,31559.798319328
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[5],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[6],responseTime:mean,,,0.00051789851059722
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[6],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[6],rbCount:mean,,,0.30554108334314
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[6],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[6],throughputBits:last,,,31253.109243697
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[6],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[7],responseTime:mean,,,0.00051886911238318
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[7],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[7],rbCount:mean,,,0.29784373371876
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[7],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[7],throughputBits:last,,,31266.420168067
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[7],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[8],responseTime:mean,,,0.00052090759279632
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[8],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[8],rbCount:mean,,,0.28574309675468
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[8],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[8],throughputBits:last,,,30519.663865546
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[8],throughputBits:last,,"source ""throughputBits""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[9],responseTime:mean,,,0.00051158653466398
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[9],responseTime:mean,,"source ""responseTime""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[9],rbCount:mean,,,0.28964219088755
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[9],rbCount:mean,,"source ""rbCount""",
UniformCQI-7-20180915-18:13:06-15178,scalar,CellularNetwork.users[9],throughputBits:last,,,30662.991596639
UniformCQI-7-20180915-18:13:06-15178,attr,CellularNetwork.users[9],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[0],packetCount:mean,,,0.083333333333333
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[0],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[1],packetCount:mean,,,0.033333333333333
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[1],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[2],packetCount:mean,,,0.033333333333333
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[2],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[3],packetCount:mean,,,0.05
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[3],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[4],packetCount:mean,,,0.11666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[4],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[5],packetCount:mean,,,0.066666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[5],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[6],packetCount:mean,,,0.016666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[6],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[7],packetCount:mean,,,0.11666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[7],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[8],packetCount:mean,,,0.16666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[8],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.queue[9],packetCount:mean,,,0.11666666666667
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.queue[9],packetCount:mean,,"source ""packetCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,,2.7110804860423
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.antenna.scheduler,framefilledRbCount:mean,,"source ""framefilledRbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[0],responseTime:mean,,,0.00051651719074897
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[0],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[0],rbCount:mean,,,0.31103678929766
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[0],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[0],throughputBits:last,,,31638.991596639
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[0],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[1],responseTime:mean,,,0.00051718749632515
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[1],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[1],rbCount:mean,,,0.29772608863717
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[1],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[1],throughputBits:last,,,31354.621848739
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[1],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[2],responseTime:mean,,,0.00051812598800115
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[2],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[2],rbCount:mean,,,0.3122636594343
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[2],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[2],throughputBits:last,,,31624.470588235
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[2],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[3],responseTime:mean,,,0.00051458721310834
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[3],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[3],rbCount:mean,,,0.30135627972639
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[3],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[3],throughputBits:last,,,30847.327731092
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[3],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[4],responseTime:mean,,,0.00051629283233603
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[4],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[4],rbCount:mean,,,0.29623031545688
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[4],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[4],throughputBits:last,,,30955.831932773
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[4],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[5],responseTime:mean,,,0.00052191895494501
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[5],responseTime:mean,,"source ""responseTime""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[5],rbCount:mean,,,0.30784356565436
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[5],rbCount:mean,,"source ""rbCount""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[5],throughputBits:last,,,30973.31092437
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[5],throughputBits:last,,"source ""throughputBits""",
UniformCQI-8-20180915-18:13:07-15183,scalar,CellularNetwork.users[6],responseTime:mean,,,0.0005153462068657
UniformCQI-8-20180915-18:13:07-15183,attr,CellularNetwork.users[6],responseTime:mean,,"source ""responseTime""",
