run,type,module,name,attrname,attrvalue,value
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,inifile,omnetpp.ini,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,iterationvars,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,iterationvarsf,usertraffic=0.1-,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,measurement,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,network,rrcellnet.CellularNetwork,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,processid,26915,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,repetition,8,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,replication,#8,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,resultdir,results,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,runnumber,8,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,seedset,8,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,itervar,,,usertraffic,0.1,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.bestCQIScheduler,true,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.webServer[*].lambda,0.1,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.bestCQIScheduler,false,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,CellularNetwork.users[*].isBinomial,false,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.nUsersCell,10,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.**.timeFramePeriod,1ms,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.**.nFrameSlots,25,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.webServer[*].size_uniform_a,3,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.webServer[*].size_uniform_b,75,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,CellularNetwork.users[*].validationCQI,false,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,CellularNetwork.users[*].fixedCQI,0,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,param,,,**.webServer[*].fixedRate,false,
