run,type,module,name,attrname,attrvalue,value
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,datetime,20180920-01:36:08,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,experiment,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,inifile,omnetpp.ini,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,processid,3479,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,repetition,4,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,replication,#4,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,resultdir,results,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,runnumber,4,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,seedset,4,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,itervar,,,usertraffic,0.1,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.bestCQIScheduler,true,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.webServer[*].lambda,0.1,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.bestCQIScheduler,false,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.nUsersCell,10,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.**.nFrameSlots,25,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.webServer[*].size_uniform_a,3,
